,redshift,thv,loge0,thc,logn0,p,logepse,logepsb,ksin,g0
0,0.01,0.04224764015699844,51.30067496188091,0.01085901643948024,-3.525751509629053,2.3,-1.25,-2.5,1.0,1000.0
1,0.01,0.01289801105444241,50.079316964263064,0.0916512184194874,-2.239447567170662,2.3,-1.25,-2.5,1.0,1000.0
2,0.01,0.048069403922750255,50.67711622710612,0.0640079683601956,0.6213700301790288,2.3,-1.25,-2.5,1.0,1000.0
3,0.01,0.04700829395972562,49.10622674786721,0.09759769865272377,0.9813016820082909,2.3,-1.25,-2.5,1.0,1000.0
4,0.01,0.018254828905438805,49.89779728194615,0.0928585332274328,-1.3433375059039672,2.3,-1.25,-2.5,1.0,1000.0
5,0.01,0.019982934365251257,50.73945549897314,0.08968000113993889,-4.003164911744495,2.3,-1.25,-2.5,1.0,1000.0
6,0.01,0.033038606653607985,49.786856014253054,0.08417817390916857,0.5289370512172482,2.3,-1.25,-2.5,1.0,1000.0
7,0.01,0.04005666784217285,49.63680937337983,0.08039109586920387,-0.1443681396416494,2.3,-1.25,-2.5,1.0,1000.0
8,0.01,0.044680875677077146,51.069922319472525,0.029618727337493093,-3.288282627068443,2.3,-1.25,-2.5,1.0,1000.0
9,0.01,0.03750772992228782,51.8152273502308,0.09007926366769199,-3.380794645004131,2.3,-1.25,-2.5,1.0,1000.0
10,0.01,0.01501896460745735,49.662939821125185,0.09571542340186635,-3.672497265381311,2.3,-1.25,-2.5,1.0,1000.0
11,0.01,0.03090797252423062,51.4524585893039,0.01606685653073235,0.034884170494483335,2.3,-1.25,-2.5,1.0,1000.0
12,0.01,0.033825869956479834,49.34573871688859,0.07604493394202523,0.8904340971903029,2.3,-1.25,-2.5,1.0,1000.0
13,0.01,0.04460553766378185,49.445395585081584,0.032768322514201705,1.3462465945073498,2.3,-1.25,-2.5,1.0,1000.0
14,0.01,0.032638386057800124,48.83063989275948,0.09457709540342044,0.05852534798757336,2.3,-1.25,-2.5,1.0,1000.0
15,0.01,0.03561102187728197,50.896426176351625,0.019646602476459038,-3.8412720531590665,2.3,-1.25,-2.5,1.0,1000.0
16,0.01,0.043682613564673435,51.26752176738858,0.05978883670871395,-4.865757545006658,2.3,-1.25,-2.5,1.0,1000.0
17,0.01,0.028372843702145868,49.85434545707439,0.08942794638879913,-2.388578606332636,2.3,-1.25,-2.5,1.0,1000.0
18,0.01,0.03904206748305807,51.052443021993774,0.06269914251541882,-2.262610170827916,2.3,-1.25,-2.5,1.0,1000.0
19,0.01,0.03684814818325919,49.01308896476984,0.08161137416541858,-0.14484284787284718,2.3,-1.25,-2.5,1.0,1000.0
20,0.01,0.03449371484235164,49.56785546664444,0.08507202310059504,1.4098398397831176,2.3,-1.25,-2.5,1.0,1000.0
21,0.01,0.03714258146904662,50.56881287573236,0.0956956406400637,-1.624221001768717,2.3,-1.25,-2.5,1.0,1000.0
22,0.01,0.039650567604412004,51.780690488129494,0.09096674417017331,-2.7563923567541537,2.3,-1.25,-2.5,1.0,1000.0
23,0.01,0.048423559556392486,49.59649262985745,0.07420607153948974,-1.7987990002144887,2.3,-1.25,-2.5,1.0,1000.0
24,0.01,0.044968494338844214,51.747829109637635,0.06529552362388742,-4.248223981979529,2.3,-1.25,-2.5,1.0,1000.0
25,0.01,0.02555847853872111,50.86942726445736,0.09055082816624725,-3.3403417249115894,2.3,-1.25,-2.5,1.0,1000.0
26,0.01,0.02976015895028888,52.01849448242407,0.0483363151445499,-1.2619888247973274,2.3,-1.25,-2.5,1.0,1000.0
27,0.01,0.016241294192555995,51.251277804605216,0.02056263077747833,-1.4271886201122594,2.3,-1.25,-2.5,1.0,1000.0
28,0.01,0.020122400835125953,50.73771980611407,0.09278906844746503,0.3888167555700761,2.3,-1.25,-2.5,1.0,1000.0
29,0.01,0.007226321576361508,50.14318605432953,0.08837142506980075,-4.574380968222002,2.3,-1.25,-2.5,1.0,1000.0
30,0.01,0.027860327428017532,52.089543644158944,0.06359834428660048,-3.9992720040603924,2.3,-1.25,-2.5,1.0,1000.0
31,0.01,0.031538621088090246,51.10580013421622,0.07531782585904906,-2.588206568662202,2.3,-1.25,-2.5,1.0,1000.0
32,0.01,0.04985900771645563,52.42912587304711,0.04763613756429628,-2.0353499277980767,2.3,-1.25,-2.5,1.0,1000.0
33,0.01,0.020183894243799308,51.15598250670175,0.060188602742739884,1.3076136417568733,2.3,-1.25,-2.5,1.0,1000.0
34,0.01,0.04610602172139383,49.50649017250388,0.09648768834964935,0.5520205632441275,2.3,-1.25,-2.5,1.0,1000.0
35,0.01,0.04370695627063589,48.86026558596876,0.09844582891136881,0.27501503931294646,2.3,-1.25,-2.5,1.0,1000.0
36,0.01,0.03676274264669528,50.41908822652016,0.026615948099349918,0.9008409106591797,2.3,-1.25,-2.5,1.0,1000.0
37,0.01,0.03125498327902973,51.4107202053072,0.0743675601269043,0.14118219532837273,2.3,-1.25,-2.5,1.0,1000.0
38,0.01,0.03918564164242184,51.50364780238445,0.08363011610304041,-2.8836669864233,2.3,-1.25,-2.5,1.0,1000.0
39,0.01,0.010179540160068097,50.51652244187854,0.08945752820518844,-0.4258315298835562,2.3,-1.25,-2.5,1.0,1000.0
40,0.01,0.03206292193653791,49.816723627236115,0.05599854876775218,-3.738912928760287,2.3,-1.25,-2.5,1.0,1000.0
41,0.01,0.03712850045819861,49.80063645264042,0.0805302998228352,1.222308547954973,2.3,-1.25,-2.5,1.0,1000.0
42,0.01,0.028257930015385232,50.85044700930345,0.08686294248117345,0.6479420952748267,2.3,-1.25,-2.5,1.0,1000.0
43,0.01,0.020338154272521794,50.574730581516036,0.05908183370060655,0.17566803524882335,2.3,-1.25,-2.5,1.0,1000.0
44,0.01,0.010950748638627994,50.22289166879572,0.04891968004548184,-1.649965761647517,2.3,-1.25,-2.5,1.0,1000.0
45,0.01,0.020319642112755686,49.955812375219885,0.09379466891819686,-1.2619027535419054,2.3,-1.25,-2.5,1.0,1000.0
46,0.01,0.026570784391579245,52.215437463947445,0.0638376276512212,-3.187369719359368,2.3,-1.25,-2.5,1.0,1000.0
47,0.01,0.04946548037201234,51.7041416195076,0.08911933687599886,-3.7541859362570307,2.3,-1.25,-2.5,1.0,1000.0
48,0.01,0.03945630273894988,51.51254091994082,0.028519051445356304,-3.8247298727126378,2.3,-1.25,-2.5,1.0,1000.0
49,0.01,0.04303200876879863,51.00245161835931,0.024129535480556463,-3.4310798758274617,2.3,-1.25,-2.5,1.0,1000.0
50,0.01,0.03878076450895062,51.931235514978724,0.07621074329664991,-3.956287458254397,2.3,-1.25,-2.5,1.0,1000.0
51,0.01,0.02705548218370091,52.41499656034232,0.03777764777940055,-4.980422650928365,2.3,-1.25,-2.5,1.0,1000.0
52,0.01,0.03741866921267834,50.02269225468163,0.0305289293984635,1.5745190191107739,2.3,-1.25,-2.5,1.0,1000.0
53,0.01,0.023289251286467486,50.47142635096046,0.022733927373481913,1.0555502218155794,2.3,-1.25,-2.5,1.0,1000.0
54,0.01,0.02389925938996266,51.074419440071125,0.03227473727580017,-0.9933327706993396,2.3,-1.25,-2.5,1.0,1000.0
55,0.01,0.030788743392096612,51.41971622509735,0.0486361069802985,-3.3802864333646783,2.3,-1.25,-2.5,1.0,1000.0
56,0.01,0.028697351160556193,50.620710791964854,0.022664268259341522,0.8616604522813622,2.3,-1.25,-2.5,1.0,1000.0
57,0.01,0.023661006649227066,51.07984377400836,0.04658111734405888,-4.1365992811951315,2.3,-1.25,-2.5,1.0,1000.0
58,0.01,0.043158975083719325,48.799871444479976,0.08649813309744524,1.005070228860709,2.3,-1.25,-2.5,1.0,1000.0
59,0.01,0.04593550283785479,52.45206782301151,0.03473487004390372,-3.2539951781464627,2.3,-1.25,-2.5,1.0,1000.0
60,0.01,0.04709177101849444,52.76872336576613,0.01529000340707281,-4.515667350943485,2.3,-1.25,-2.5,1.0,1000.0
61,0.01,0.037713281444762915,50.984898895986,0.0526462646389361,-1.6609789529920689,2.3,-1.25,-2.5,1.0,1000.0
62,0.01,0.010245450859460704,50.21886243647985,0.014037647574033536,-1.7916526224470992,2.3,-1.25,-2.5,1.0,1000.0
63,0.01,0.03082391543699787,50.26621161059943,0.02538340214077006,-2.546458582627104,2.3,-1.25,-2.5,1.0,1000.0
64,0.01,0.017651654536989535,50.77308506067594,0.0651616353434207,-4.822750096268493,2.3,-1.25,-2.5,1.0,1000.0
65,0.01,0.014218184374827626,50.945214673263855,0.014406126037723697,-2.6769835872228143,2.3,-1.25,-2.5,1.0,1000.0
66,0.01,0.043885484715497934,49.968804735062356,0.02952957465599889,-2.63064887487276,2.3,-1.25,-2.5,1.0,1000.0
67,0.01,0.040044275164261414,52.84730980989673,0.018786214086533658,-2.142595188558435,2.3,-1.25,-2.5,1.0,1000.0
68,0.01,0.03238084177135054,49.93805347377814,0.08466671424977237,-4.129857080643221,2.3,-1.25,-2.5,1.0,1000.0
