,redshift,thv,loge0,thc,logn0,p,logepse,logepsb,ksin,g0
0,0.01,0.03429596176688641,49.10760664487291,0.09085675809373754,-0.039941645085407096,2.3,-1.25,-2.5,1.0,1000.0
1,0.01,0.044023602097425125,50.90482566044731,0.08393327147926459,0.9841900699502837,2.3,-1.25,-2.5,1.0,1000.0
2,0.01,0.014155376354674605,49.67747716254506,0.057203558449946415,-0.04495577780061666,2.3,-1.25,-2.5,1.0,1000.0
3,0.01,0.02340205818004183,51.019945051856524,0.03536627031076926,-0.133276468368976,2.3,-1.25,-2.5,1.0,1000.0
4,0.01,0.032789264426117744,49.49513359222633,0.019737373574267202,-1.6846838331372682,2.3,-1.25,-2.5,1.0,1000.0
5,0.01,0.035674704032947174,51.222997652161666,0.08737957261301262,-3.8867357603829853,2.3,-1.25,-2.5,1.0,1000.0
6,0.01,0.048681507039439985,50.91000916484268,0.0182684881177494,-2.883044497329098,2.3,-1.25,-2.5,1.0,1000.0
7,0.01,0.044758047411731255,50.592482813800245,0.03466198250237588,-4.637673859081846,2.3,-1.25,-2.5,1.0,1000.0
8,0.01,0.04473274405704829,46.73704545375307,0.04247994570142013,-2.4806285805120236,2.3,-1.25,-2.5,1.0,1000.0
9,0.01,0.02277981081352648,46.506400136459916,0.022691895253646146,-2.946964532422384,2.3,-1.25,-2.5,1.0,1000.0
10,0.01,0.040374658943345694,46.18102982337756,0.08914241099101468,-3.57900719545278,2.3,-1.25,-2.5,1.0,1000.0
11,0.01,0.02375637551901413,48.59961389170471,0.07630247831897713,0.8187320512681469,2.3,-1.25,-2.5,1.0,1000.0
12,0.01,0.03300590886399966,46.17233849362283,0.08406216928085647,-0.9090086606507928,2.3,-1.25,-2.5,1.0,1000.0
13,0.01,0.04624328303173178,46.320948142672236,0.03544614905352604,1.2100784459500877,2.3,-1.25,-2.5,1.0,1000.0
14,0.01,0.0242178569869434,51.92383299741818,0.03660094609611565,1.0314661330267967,2.3,-1.25,-2.5,1.0,1000.0
15,0.01,0.029347570046152096,52.16900282921251,0.06603461155249507,-4.878080457859448,2.3,-1.25,-2.5,1.0,1000.0
16,0.01,0.04201202500551098,47.10156689407641,0.05419021902352051,-1.6020502551835833,2.3,-1.25,-2.5,1.0,1000.0
17,0.01,0.04962419503061684,50.522565684608786,0.03975899123147396,1.2454263216927295,2.3,-1.25,-2.5,1.0,1000.0
18,0.01,0.03979780956282481,46.81198754218736,0.046585299514799436,-0.5899303409317369,2.3,-1.25,-2.5,1.0,1000.0
19,0.01,0.04421199531379086,50.40394029890084,0.08970444898742157,-1.135390165541458,2.3,-1.25,-2.5,1.0,1000.0
20,0.01,0.030410656405672146,47.47891933087461,0.025472283614389704,1.2561763779994584,2.3,-1.25,-2.5,1.0,1000.0
21,0.01,0.04084671544234866,46.72862514628833,0.04656915695137447,-2.8481572901951964,2.3,-1.25,-2.5,1.0,1000.0
22,0.01,0.04102305564493453,47.93287774701612,0.053992374599892694,-0.3460143188548477,2.3,-1.25,-2.5,1.0,1000.0
23,0.01,0.03550979836306869,46.302576078313244,0.044945374647035866,-3.030385511531478,2.3,-1.25,-2.5,1.0,1000.0
24,0.01,0.04985458793600523,51.057846241315346,0.05997325380448631,-4.984956251976541,2.3,-1.25,-2.5,1.0,1000.0
25,0.01,0.04570525401826717,47.595517841886775,0.028780450484989284,-0.10658003813584216,2.3,-1.25,-2.5,1.0,1000.0
26,0.01,0.03578699001928556,49.7295906349374,0.06351797859971332,-2.1018211658364687,2.3,-1.25,-2.5,1.0,1000.0
27,0.01,0.02658523269380003,51.03179764010009,0.07514388679785614,-1.2200986456398133,2.3,-1.25,-2.5,1.0,1000.0
28,0.01,0.04919145145211391,46.36407045892311,0.03160186791337495,-3.209877295577455,2.3,-1.25,-2.5,1.0,1000.0
29,0.01,0.03603462882571906,50.996818088692564,0.09730758922564998,-4.942160847436743,2.3,-1.25,-2.5,1.0,1000.0
30,0.01,0.02363604990552798,51.466273542933614,0.09123772008375815,-4.664258666183688,2.3,-1.25,-2.5,1.0,1000.0
31,0.01,0.01827676776438925,47.87992392471753,0.05023488109270215,1.9057152222901426,2.3,-1.25,-2.5,1.0,1000.0
32,0.01,0.03156130655774462,48.00451399472961,0.023629946132171627,-1.9218442744259256,2.3,-1.25,-2.5,1.0,1000.0
33,0.01,0.0437212046895215,51.91603459014972,0.0318127461407324,1.6695552410574628,2.3,-1.25,-2.5,1.0,1000.0
34,0.01,0.0271228992798697,48.015850196934935,0.08047885100141086,1.042100599837636,2.3,-1.25,-2.5,1.0,1000.0
35,0.01,0.03628109873597914,48.7502847953209,0.09794654510303724,-1.330611163633018,2.3,-1.25,-2.5,1.0,1000.0
36,0.01,0.025660104890045693,49.891614572177694,0.09300033198602141,0.0960080459317556,2.3,-1.25,-2.5,1.0,1000.0
37,0.01,0.0499645265224656,48.701594345968914,0.06074643902225422,-1.6629977479048668,2.3,-1.25,-2.5,1.0,1000.0
38,0.01,0.04845772085389556,52.9180679208001,0.03554660530639351,-2.915515296824851,2.3,-1.25,-2.5,1.0,1000.0
39,0.01,0.020032843187687336,51.569858638461675,0.06937112824615589,-0.23864405253861776,2.3,-1.25,-2.5,1.0,1000.0
40,0.01,0.033703682094749124,49.52664870544441,0.0332551344377301,1.185621867520081,2.3,-1.25,-2.5,1.0,1000.0
41,0.01,0.012226094335491428,48.297332513970716,0.06847992657537139,0.4982037876543117,2.3,-1.25,-2.5,1.0,1000.0
42,0.01,0.045450977789787635,46.10017106536052,0.02949467071785835,0.7038730382262157,2.3,-1.25,-2.5,1.0,1000.0
43,0.01,0.03320324565778636,46.04032197733055,0.0579915929461573,0.7933564811054747,2.3,-1.25,-2.5,1.0,1000.0
44,0.01,0.04616787159499728,52.764343348182855,0.0666222502888624,-3.6613979238555956,2.3,-1.25,-2.5,1.0,1000.0
45,0.01,0.005319490309315277,47.91456726881264,0.06919305058408123,-0.9254251048808531,2.3,-1.25,-2.5,1.0,1000.0
46,0.01,0.035647680550505295,47.520507823511736,0.07990221657582423,0.20329298100669124,2.3,-1.25,-2.5,1.0,1000.0
47,0.01,0.03039969831732705,50.783095010863875,0.022688550606859405,-3.1077807643341755,2.3,-1.25,-2.5,1.0,1000.0
48,0.01,0.028424377538303618,46.2439757962178,0.09913533560253619,-0.29350687208500137,2.3,-1.25,-2.5,1.0,1000.0
49,0.01,0.037559805571840243,46.87773964470332,0.09976183383532314,-4.637844093364834,2.3,-1.25,-2.5,1.0,1000.0
50,0.01,0.03697482486153078,50.48896498530864,0.07046801669609297,-0.9062466496548014,2.3,-1.25,-2.5,1.0,1000.0
51,0.01,0.02716459688390915,50.307627166381415,0.08376248685852164,-2.7691710069626465,2.3,-1.25,-2.5,1.0,1000.0
52,0.01,0.041261854167276936,51.659724745485704,0.07550394785930507,0.02048629326702489,2.3,-1.25,-2.5,1.0,1000.0
53,0.01,0.042713880894800355,51.83785082324668,0.08621952946995243,-2.233710817678131,2.3,-1.25,-2.5,1.0,1000.0
54,0.01,0.046097968474192196,51.76764574695368,0.0967517112906549,-4.605779795388644,2.3,-1.25,-2.5,1.0,1000.0
55,0.01,0.045825452411424925,48.658176193922195,0.03305878019546064,1.449361684724784,2.3,-1.25,-2.5,1.0,1000.0
56,0.01,0.04659676423050151,50.59056162703365,0.04579278298929075,-4.818704340929269,2.3,-1.25,-2.5,1.0,1000.0
57,0.01,0.01091301160196933,48.54332276458269,0.03695893955946878,-1.4187851517162637,2.3,-1.25,-2.5,1.0,1000.0
58,0.01,0.036243314651125715,48.67576673814171,0.0507288387463037,1.4317254738540894,2.3,-1.25,-2.5,1.0,1000.0
59,0.01,0.03741450206413817,47.80459841625826,0.08523231029604889,-0.788929900171544,2.3,-1.25,-2.5,1.0,1000.0
60,0.01,0.042637348940289664,51.022256276893266,0.09648194036329054,-1.631358286473394,2.3,-1.25,-2.5,1.0,1000.0
61,0.01,0.040474080042968284,46.95829215055663,0.037822906898300535,-3.485964778131926,2.3,-1.25,-2.5,1.0,1000.0
62,0.01,0.04525615460017376,52.754673589800746,0.09214258818597049,-3.613249677464312,2.3,-1.25,-2.5,1.0,1000.0
63,0.01,0.01970810264720681,47.51959693498383,0.08161613779845169,-1.6379692861191293,2.3,-1.25,-2.5,1.0,1000.0
64,0.01,0.039079164076121886,48.34005718128381,0.011607333177484597,-4.661563424689001,2.3,-1.25,-2.5,1.0,1000.0
65,0.01,0.03958042324684468,47.16934190012763,0.04691297495870101,-3.3816481201608655,2.3,-1.25,-2.5,1.0,1000.0
66,0.01,0.031764452329749865,50.80777016226413,0.0453564064607885,-4.243267521975474,2.3,-1.25,-2.5,1.0,1000.0
67,0.01,0.024905758588057426,46.61009918829896,0.03356710614100256,-3.1193464740190886,2.3,-1.25,-2.5,1.0,1000.0
68,0.01,0.0339398351881914,46.74789320430113,0.0811576956623625,0.14695203785721134,2.3,-1.25,-2.5,1.0,1000.0
69,0.01,0.005513152841204764,51.365755264835144,0.04140096716077127,1.1894396981859572,2.3,-1.25,-2.5,1.0,1000.0
70,0.01,0.01965139522058338,50.02807266686299,0.06718278262608614,-4.343576899071894,2.3,-1.25,-2.5,1.0,1000.0
71,0.01,0.025826840867568493,49.55472222044958,0.02736099315377466,-3.5589086783853343,2.3,-1.25,-2.5,1.0,1000.0
72,0.01,0.04272545187133956,46.099460208036675,0.06994079284104301,-3.673448604872967,2.3,-1.25,-2.5,1.0,1000.0
73,0.01,0.04502333987574068,50.891312456712704,0.012624687409263416,-1.516465503063264,2.3,-1.25,-2.5,1.0,1000.0
74,0.01,0.04531193378388181,52.16712233216555,0.057425767854893374,-3.881612032767719,2.3,-1.25,-2.5,1.0,1000.0
75,0.01,0.029574904655989463,47.18067425550748,0.06008515916793148,-1.9597312805135378,2.3,-1.25,-2.5,1.0,1000.0
76,0.01,0.020733016975954675,49.913049990531526,0.07768300800188353,-1.1625271267919373,2.3,-1.25,-2.5,1.0,1000.0
77,0.01,0.03811739406754548,51.52164010546649,0.08420812513429918,0.10039227200783696,2.3,-1.25,-2.5,1.0,1000.0
78,0.01,0.0448446664115509,47.790264224977626,0.07900147640895148,-1.114711881058783,2.3,-1.25,-2.5,1.0,1000.0
79,0.01,0.04135952144564591,46.766229987566014,0.09328030819522093,1.3282041310751325,2.3,-1.25,-2.5,1.0,1000.0
80,0.01,0.008879511416215527,47.916625549631206,0.04250106330475217,0.8690228845174195,2.3,-1.25,-2.5,1.0,1000.0
81,0.01,0.028449450989832228,51.59731521270535,0.04557346518255119,-4.393194138113644,2.3,-1.25,-2.5,1.0,1000.0
82,0.01,0.010257569743211178,51.792720738314785,0.08116584790389934,-4.21379060006812,2.3,-1.25,-2.5,1.0,1000.0
83,0.01,0.04580500229446844,50.13779007944921,0.06437320632341519,-1.4376535857675172,2.3,-1.25,-2.5,1.0,1000.0
84,0.01,0.04766556024603539,46.423338715744585,0.06265798619355509,-0.5688741580889296,2.3,-1.25,-2.5,1.0,1000.0
85,0.01,0.02665925582671897,52.87254819406013,0.03549897497792426,-4.354954778363889,2.3,-1.25,-2.5,1.0,1000.0
86,0.01,0.0457117916004135,48.25566562384176,0.01904374211983162,-2.191502560527053,2.3,-1.25,-2.5,1.0,1000.0
87,0.01,0.027756559395230588,46.3561498153265,0.06617340448607581,-3.159418303193135,2.3,-1.25,-2.5,1.0,1000.0
88,0.01,0.04065246028118117,52.559018919593356,0.05199310115996441,-4.982175120698648,2.3,-1.25,-2.5,1.0,1000.0
89,0.01,0.041144332800174904,48.785137557188825,0.02375056666385724,-1.1394178498716574,2.3,-1.25,-2.5,1.0,1000.0
90,0.01,0.03728589824173331,49.608613966605354,0.04083053885912575,1.388726015713904,2.3,-1.25,-2.5,1.0,1000.0
91,0.01,0.046538438206208094,49.72775964777618,0.05514070250383978,-2.436474102451726,2.3,-1.25,-2.5,1.0,1000.0
92,0.01,0.02458932805059813,46.097061696933025,0.09890300411195713,-3.94846848373559,2.3,-1.25,-2.5,1.0,1000.0
93,0.01,0.04136225373200481,51.67037970474884,0.07555909726610724,-1.686763163430545,2.3,-1.25,-2.5,1.0,1000.0
94,0.01,0.02541438924690185,48.806485902763924,0.04557625635799266,1.0903159099882274,2.3,-1.25,-2.5,1.0,1000.0
95,0.01,0.030892017155340786,48.11865516769032,0.07757208093269512,0.5776850659022204,2.3,-1.25,-2.5,1.0,1000.0
96,0.01,0.028544107922807295,50.990470298452,0.048726933883271345,-4.210999621251531,2.3,-1.25,-2.5,1.0,1000.0
97,0.01,0.0482509159576186,46.54698209898107,0.08365056217844832,-4.729694662321324,2.3,-1.25,-2.5,1.0,1000.0
98,0.01,0.04148779663275771,48.4175990290851,0.03225359395884248,-3.0370073044034602,2.3,-1.25,-2.5,1.0,1000.0
99,0.01,0.04458462119585135,48.05837024137709,0.04983678151163018,0.5706027937052305,2.3,-1.25,-2.5,1.0,1000.0
100,0.01,0.048878082483319686,51.981754528680135,0.08404661673625749,-3.9422818326101137,2.3,-1.25,-2.5,1.0,1000.0
101,0.01,0.00229908052890126,52.62698929447788,0.07239486042784274,-2.580685441771592,2.3,-1.25,-2.5,1.0,1000.0
102,0.01,0.013201410509781865,50.36865004807848,0.08467099724419885,-1.1417447953468955,2.3,-1.25,-2.5,1.0,1000.0
103,0.01,0.01444517292598364,49.427454923128145,0.08352575916454898,-2.6330673791130574,2.3,-1.25,-2.5,1.0,1000.0
104,0.01,0.008582545463539492,51.75533687100111,0.09841389522937559,0.051644029319119156,2.3,-1.25,-2.5,1.0,1000.0
105,0.01,0.013471738773074744,51.8454585622626,0.05768603272994802,0.5826295599143592,2.3,-1.25,-2.5,1.0,1000.0
106,0.01,0.04725728022966219,46.56378288595013,0.022044020322796763,-4.190495023070985,2.3,-1.25,-2.5,1.0,1000.0
107,0.01,0.02143082517271508,48.63938033067905,0.04676510566217044,0.9852267754976136,2.3,-1.25,-2.5,1.0,1000.0
108,0.01,0.022496517029293756,49.26425934159436,0.0354900999481878,1.4818610648632378,2.3,-1.25,-2.5,1.0,1000.0
109,0.01,0.025968908681276586,49.4208870202873,0.010103074471261903,-2.7789066624289793,2.3,-1.25,-2.5,1.0,1000.0
110,0.01,0.041643634135678585,52.65909660091378,0.07629470469024523,-3.490501985021925,2.3,-1.25,-2.5,1.0,1000.0
111,0.01,0.03952761339348571,47.765673629528536,0.011263271586284034,1.3991587612973904,2.3,-1.25,-2.5,1.0,1000.0
112,0.01,0.026539702340028684,51.74337524915795,0.04774234958286763,1.4199836321969048,2.3,-1.25,-2.5,1.0,1000.0
113,0.01,0.026625233569882178,47.42238183737571,0.02052405958818168,-0.4175650833956501,2.3,-1.25,-2.5,1.0,1000.0
114,0.01,0.02922709373389526,46.86954593471947,0.08944158251307903,-1.1327282385716062,2.3,-1.25,-2.5,1.0,1000.0
115,0.01,0.0421550571449939,47.18239855126994,0.029205152772319103,-1.0023176326563719,2.3,-1.25,-2.5,1.0,1000.0
116,0.01,0.04502889993452702,47.34675282366405,0.027274921856560448,-3.929180585459989,2.3,-1.25,-2.5,1.0,1000.0
117,0.01,0.026386742819101396,49.58413950804589,0.0713465149585112,-4.214390009485515,2.3,-1.25,-2.5,1.0,1000.0
118,0.01,0.03263054531807197,46.9871354885473,0.053178966899864656,-3.771789459938104,2.3,-1.25,-2.5,1.0,1000.0
119,0.01,0.04099093611109868,46.6598605660308,0.016951089580124132,-0.7026114107047441,2.3,-1.25,-2.5,1.0,1000.0
120,0.01,0.04253133076599799,46.763661882101395,0.024599319222374363,-1.2341203639805194,2.3,-1.25,-2.5,1.0,1000.0
121,0.01,0.028475474245659094,50.482222979009,0.09038694653343213,-4.289731744823463,2.3,-1.25,-2.5,1.0,1000.0
122,0.01,0.014321978208130894,49.32908810819269,0.04957369909271036,-3.6616080497384216,2.3,-1.25,-2.5,1.0,1000.0
123,0.01,0.0488134465647303,50.788502612197455,0.05392763507617616,-3.335232399240363,2.3,-1.25,-2.5,1.0,1000.0
124,0.01,0.003106115574185768,49.74118904912274,0.09075766246800918,0.06627952006437443,2.3,-1.25,-2.5,1.0,1000.0
125,0.01,0.03762719767626708,47.3170445691739,0.0704901124951602,-3.8411971977772894,2.3,-1.25,-2.5,1.0,1000.0
126,0.01,0.032540443059814454,50.89970824864837,0.07046884207307604,-2.3479872369495283,2.3,-1.25,-2.5,1.0,1000.0
127,0.01,0.01719678562146388,50.402487120668816,0.09893038661996027,-0.006086449403451155,2.3,-1.25,-2.5,1.0,1000.0
128,0.01,0.04039580718373241,51.48091690929237,0.04941590626607355,-1.5440666285654916,2.3,-1.25,-2.5,1.0,1000.0
129,0.01,0.024975465017383586,49.4257850555293,0.05955234977341016,-2.1135132425732737,2.3,-1.25,-2.5,1.0,1000.0
