,redshift,thv,loge0,thc,logn0,p,logepse,logepsb,ksin,g0
0,0.01,0.044928574353081646,50.26516901369949,0.045543078821453746,1.6603442496040302,2.3,-1.25,-2.5,1.0,1000.0
1,0.01,0.03900064907214937,51.81323977942861,0.023013433854430113,-0.24760489880779613,2.3,-1.25,-2.5,1.0,1000.0
2,0.01,0.03422987630716874,51.61068716450032,0.011711952004842596,-1.9404277012658264,2.3,-1.25,-2.5,1.0,1000.0
3,0.01,0.005712751316460897,49.46077922873857,0.09816725823465017,1.9634277505088136,2.3,-1.25,-2.5,1.0,1000.0
4,0.01,0.04442636964917992,49.32456349384079,0.038550072809343416,1.8754002549496391,2.3,-1.25,-2.5,1.0,1000.0
5,0.01,0.04169929967045646,51.07561853026023,0.03466295081339604,1.6930781338742698,2.3,-1.25,-2.5,1.0,1000.0
6,0.01,0.02153836881886255,49.307788223601264,0.025550313816385343,1.152439152002696,2.3,-1.25,-2.5,1.0,1000.0
7,0.01,0.04697167649352729,50.945622166103206,0.010499121570255964,-2.7733152187107892,2.3,-1.25,-2.5,1.0,1000.0
8,0.01,0.024116351420150325,50.8922027215233,0.05594419259692104,-2.6050020662254365,2.3,-1.25,-2.5,1.0,1000.0
9,0.01,0.03722968119217571,49.12177407267304,0.08740553774732639,0.6001530442191259,2.3,-1.25,-2.5,1.0,1000.0
10,0.01,0.03279463951855187,49.57867504684679,0.020145260011600597,-2.388635175277331,2.3,-1.25,-2.5,1.0,1000.0
11,0.01,0.02883908222978185,49.01311684063478,0.06211297937560337,0.8433059663056248,2.3,-1.25,-2.5,1.0,1000.0
12,0.01,0.03951879597773496,50.594369135807085,0.01864214201023915,-4.984060824200761,2.3,-1.25,-2.5,1.0,1000.0
13,0.01,0.043985659646112195,49.13495264434295,0.08014744509186977,-4.556085937220175,2.3,-1.25,-2.5,1.0,1000.0
14,0.01,0.04880553595594771,49.79412895797264,0.09439511571965699,-1.7640521484035503,2.3,-1.25,-2.5,1.0,1000.0
15,0.01,0.03496296474760962,49.854675130589676,0.017516860761467922,-4.318545356044729,2.3,-1.25,-2.5,1.0,1000.0
16,0.01,0.03291583502221518,51.90972590687572,0.048750723439113276,-2.827530772030234,2.3,-1.25,-2.5,1.0,1000.0
17,0.01,0.018294251864145166,52.08186708433203,0.06761218645563069,-4.296895772201682,2.3,-1.25,-2.5,1.0,1000.0
18,0.01,0.03659688376960783,49.23043233735264,0.07674305664732504,0.10650892158726055,2.3,-1.25,-2.5,1.0,1000.0
19,0.01,0.03395803084994936,52.11308545737093,0.010249048236652606,-4.138941801876485,2.3,-1.25,-2.5,1.0,1000.0
20,0.01,0.026525717044880114,51.649860077589224,0.086231918944917,-3.415767423165755,2.3,-1.25,-2.5,1.0,1000.0
21,0.01,0.026492993799980522,50.5110301916254,0.013868781777110008,1.0505557094893199,2.3,-1.25,-2.5,1.0,1000.0
22,0.01,0.0345031114014408,51.25358698374361,0.06214895898951393,-1.3365608326124594,2.3,-1.25,-2.5,1.0,1000.0
